stn,region_name,sea,year,period,date,lat,lon,플라스틱류_N,종이_N,스티로폼_N,목재_N,금속_N,천연 섬유_N,유리_N,고무_N,의료 및 개인위생_N,흡연_불꽃놀이_N,외국기인_N,기타_혼합재질_N,계_N,플라스틱류_KG,종이_KG,스티로폼_KG,목재_KG,금속_KG,천연 섬유_KG,유리_KG,고무_KG,의료 및 개인위생_KG,흡연_불꽃놀이_KG,외국기인_KG,기타_혼합재질_KG,계_KG,플라스틱류_N,종이_N,스티로폼_N,목재_N,금속_N,천연 섬유_N,유리_N,고무_N,의료 및 개인위생_N,흡연_불꽃놀이_N,외국기인_N,기타_혼합재질_N,계_N,플라스틱류_KG,종이_KG,스티로폼_KG,목재_KG,금속_KG,천연 섬유_KG,유리_KG,고무_KG,의료 및 개인위생_KG,흡연_불꽃놀이_KG,외국기인_KG,기타_혼합재질_KG,계_KG
S18A,울진 후정,동해,2011,1,11-Jan,37.07007,129.41667,121,23,13,4,10,8,32,2,2,17,27,2,250,2.5,1.3,2,6,4,3.4,4.5,1.1,1.01,1.5,1.8,1.01,19.12,2.08,1.36,1.11,0.6,1,0.9,1.51,0.3,0.3,1.23,1.43,0.3,2.4,0.4,0.11,0.3,0.78,0.6,0.53,0.65,0.04,0,0.18,0.26,0,1.28
S18A,울진 후정,동해,2011,2,11-Feb,37.07007,129.41667,200,4,40,8,25,6,7,1,1,13,37,1,332,10.6,1.02,2.2,3.4,2.4,1.1,3.8,1,1,1.2,3.5,1,21.22,2.3,0.6,1.6,0.9,1.4,0.78,0.85,0,0,1.11,1.57,0,2.52,1.03,0.01,0.34,0.53,0.38,0.04,0.58,0,0,0.08,0.54,0,1.33
S18A,울진 후정,동해,2011,3,11-Mar,37.07007,129.41667,125,11,54,5,10,1,9,1,3,7,3,1,219,9.2,1.5,3.4,1.2,3.6,1,4.2,1,1.2,1.3,1.2,1,18.8,2.1,1.04,1.73,0.7,1,0,0.95,0,0.48,0.85,0.48,0,2.34,0.96,0.18,0.53,0.08,0.56,0,0.62,0,0.08,0.11,0.08,0,1.27
S18A,울진 후정,동해,2011,4,11-Apr,37.07007,129.41667,62,1,22,10,11,5,12,1,2,6,4,21,146,4.5,1,3.5,8.3,4.2,1.8,1.5,1,1.01,1.1,1.01,5.1,23.02,1.79,0,1.34,1,1.04,0.7,1.08,0,0.3,0.78,0.6,1.32,2.16,0.65,0,0.54,0.92,0.62,0.26,0.18,0,0,0.04,0,0.71,1.36
S18A,울진 후정,동해,2011,5,11-May,37.07007,129.41667,212,3,36,4,12,14,69,2,7,21,40,1,410,8,1.5,33,4.5,2.6,3.5,10.2,1.1,1.9,1.25,5.5,1,63.05,2.33,0.48,1.56,0.6,1.08,1.15,1.84,0.3,0.85,1.32,1.6,0,2.61,0.9,0.18,1.52,0.65,0.41,0.54,1.01,0.04,0.28,0.1,0.74,0,1.8
S18A,울진 후정,동해,2011,6,11-Jun,37.07007,129.41667,54,1,3,11,7,2,7,1,3,3,6,1,88,5.065,1,2.2,4,1.3,1.01,1.12,1,1.03,1.01,1.8,1,10.535,1.73,0,0.48,1.04,0.85,0.3,0.85,0,0.48,0.48,0.78,0,1.94,0.7,0,0.34,0.6,0.11,0,0.05,0,0.01,0,0.26,0,1.02
S18A,울진 후정,동해,2012,1,12-Jan,37.07007,129.41667,401,14,59,5,10,13,110,2,20,56,31,3,713,12,1.1,5.8,12,2,1.7,17,1.001,1.5,2.8,3,1.1,50.001,2.6,1.15,1.77,0.7,1,1.11,2.04,0.3,1.3,1.75,1.49,0.48,2.85,1.08,0.04,0.76,1.08,0.3,0.23,1.23,0,0.18,0.45,0.48,0.04,1.7
S18A,울진 후정,동해,2012,2,12-Feb,37.07007,129.41667,315,10,89,10,22,12,130,3,53,39,34,1,707,6.6,1,3,1,2.2,1.85,16,3,1.55,1.4,3.5,1,31.1,2.5,1,1.95,1,1.34,1.08,2.11,0.48,1.72,1.59,1.53,0,2.85,0.82,0,0.48,0,0.34,0.27,1.2,0.48,0.19,0.15,0.54,0,1.49
S18A,울진 후정,동해,2012,3,12-Mar,37.07007,129.41667,182,4,116,2,27,8,72,9,15,30,28,16,498,4,1.1,2.8,4.1,2.9,5,12,2.3,1.22,1.4,2.9,1.5,30.22,2.26,0.6,2.06,0.3,1.43,0.9,1.86,0.95,1.18,1.48,1.45,1.2,2.7,0.6,0.04,0.45,0.61,0.46,0.7,1.08,0.36,0.09,0.15,0.46,0.18,1.48
S18A,울진 후정,동해,2012,4,12-Apr,37.07007,129.41667,198,21,29,38,17,1,16,6,4,20,7,1,347,23,1.2,1.2,3.5,5,1,6,1.5,1.1,1.3,1.5,1,36.3,2.3,1.32,1.46,1.58,1.23,0,1.2,0.78,0.6,1.3,0.85,0,2.54,1.36,0.08,0.08,0.54,0.7,0,0.78,0.18,0.04,0.11,0.18,0,1.56
S18A,울진 후정,동해,2012,5,12-May,37.07007,129.41667,233,14,92,515,44,12,40,5,3,16,41,4,1008,15.7,2.5,6.1,6.3,2.9,2.3,13.5,2,2,2,2,1.2,47.5,2.37,1.15,1.96,2.71,1.64,1.08,1.6,0.7,0.48,1.2,1.61,0.6,3,1.2,0.4,0.79,0.8,0.46,0.36,1.13,0.3,0.3,0.3,0.3,0.08,1.68
S18A,울진 후정,동해,2012,6,12-Jun,37.07007,129.41667,229,24,63,32,18,4,41,4,1,8,2,1,416,15.1,2.9,5.5,7.2,2.1,1.6,11.2,1.8,1,1.5,1.1,1,41,2.36,1.38,1.8,1.51,1.26,0.6,1.61,0.6,0,0.9,0.3,0,2.62,1.18,0.46,0.74,0.86,0.32,0.2,1.05,0.26,0,0.18,0.04,0,1.61
S18A,울진 후정,동해,2013,1,13-Jan,37.07007,129.41667,113,22,26,17,24,3,21,2,1,27,4,4,253,26.2,1.4,1.6,2.2,2.1,1.1,3.5,1.1,1,1.5,1.1,1.1,32.9,2.05,1.34,1.41,1.23,1.38,0.48,1.32,0.3,0,1.43,0.6,0.6,2.4,1.42,0.15,0.2,0.34,0.32,0.04,0.54,0.04,0,0.18,0.04,0.04,1.52
S18A,울진 후정,동해,2013,2,13-Feb,37.07007,129.41667,162,7,22,20,21,12,27,7,1,33,9,1,311,4.2,1.2,2,5.2,1.7,1.3,7,1.2,1,1.9,2.2,1,18.9,2.21,0.85,1.34,1.3,1.32,1.08,1.43,0.85,0,1.52,0.95,0,2.49,0.62,0.08,0.3,0.72,0.23,0.11,0.85,0.08,0,0.28,0.34,0,1.28
S18A,울진 후정,동해,2013,3,13-Mar,37.07007,129.41667,122,32,18,20,16,7,24,3,5,19,7,1,263,28,1.2,1.1,15,19,2.2,4,1.01,1.01,1.01,1.02,1,64.55,2.09,1.51,1.26,1.3,1.2,0.85,1.38,0.48,0.7,1.28,0.85,0,2.42,1.45,0.08,0.04,1.18,1.28,0.34,0.6,0,0,0,0.01,0,1.81
S18A,울진 후정,동해,2013,4,13-Apr,37.07007,129.41667,108,22,21,9,20,7,11,2,3,11,3,1,207,7,4.2,2.3,3.1,2,1.5,3.1,1.01,1.05,1.2,1.01,1,17.47,2.03,1.34,1.32,0.95,1.3,0.85,1.04,0.3,0.48,1.04,0.48,0,2.32,0.85,0.62,0.36,0.49,0.3,0.18,0.49,0,0.02,0.08,0,0,1.24
S18A,울진 후정,동해,2013,5,13-May,37.07007,129.41667,159,30,113,59,21,4,35,6,4,18,1,1,440,3.8,1.7,3.2,6.5,1.5,1.1,3.8,1.1,1.1,1,1,1,15.8,2.2,1.48,2.05,1.77,1.32,0.6,1.54,0.78,0.6,1.26,0,0,2.64,0.58,0.23,0.51,0.81,0.18,0.04,0.58,0.04,0.04,0,0,0,1.2
S18A,울진 후정,동해,2013,6,13-Jun,37.07007,129.41667,92,16,14,7,12,6,18,1,1,13,4,7,180,2.5,1.2,1.2,5.6,1.3,1.2,1.3,1,1,1.3,8.6,2.8,18,1.96,1.2,1.15,0.85,1.08,0.78,1.26,0,0,1.11,0.6,0.85,2.26,0.4,0.08,0.08,0.75,0.11,0.08,0.11,0,0,0.11,0.93,0.45,1.26
S18A,울진 후정,동해,2014,1,14-Jan,37.07007,129.41667,89,3,9,1,11,3,15,2,1,17,10,10,160,16,1.1,3.5,1,1.2,1.1,1.2,1.01,1,1.03,1.4,12.5,31.04,1.95,0.48,0.95,0,1.04,0.48,1.18,0.3,0,1.23,1,1,2.2,1.2,0.04,0.54,0,0.08,0.04,0.08,0,0,0.01,0.15,1.1,1.49
S18A,울진 후정,동해,2014,2,14-Feb,37.07007,129.41667,115,14,20,23,27,12,10,1,2,19,2,11,245,4.4,1.3,1.6,6.8,3.1,1.8,3.5,1,1.01,1.2,1.01,7,22.72,2.06,1.15,1.3,1.36,1.43,1.08,1,0,0.3,1.28,0.3,1.04,2.39,0.64,0.11,0.2,0.83,0.49,0.26,0.54,0,0,0.08,0,0.85,1.36
S18A,울진 후정,동해,2014,3,14-Mar,37.07007,129.41667,68,3,134,15,13,6,5,1,2,16,5,3,260,2.4,1.1,7.2,3.5,1.5,1.1,1.7,1,1.01,1.1,1.2,1.5,13.31,1.83,0.48,2.13,1.18,1.11,0.78,0.7,0,0.3,1.2,0.7,0.48,2.41,0.38,0.04,0.86,0.54,0.18,0.04,0.23,0,0,0.04,0.08,0.18,1.12
S18A,울진 후정,동해,2014,4,14-Apr,37.07007,129.41667,53,1,8,11,26,1,6,2,1,26,11,1,136,2,1,2.8,2.1,2,1,1.2,1.3,1,1.3,1.1,1,6.8,1.72,0,0.9,1.04,1.41,0,0.78,0.3,0,1.41,1.04,0,2.13,0.3,0,0.45,0.32,0.3,0,0.08,0.11,0,0.11,0.04,0,0.83
S18A,울진 후정,동해,2014,5,14-May,37.07007,129.41667,287,5,171,24,7,9,32,4,1,11,54,1,595,14.3,1.3,10.5,18.7,1.5,1.8,1.8,1.3,1,1.01,1.17,1,44.38,2.46,0.7,2.23,1.38,0.85,0.95,1.51,0.6,0,1.04,1.73,0,2.77,1.16,0.11,1.02,1.27,0.18,0.26,0.26,0.11,0,0,0.07,0,1.65
S18A,울진 후정,동해,2014,6,14-Jun,37.07007,129.41667,181,11,17,24,27,11,17,10,1,85,3,2,378,5,1.1,4.2,6,2,1.4,4.2,1.1,1,1.4,1.01,1.1,18.51,2.26,1.04,1.23,1.38,1.43,1.04,1.23,1,0,1.93,0.48,0.3,2.58,0.7,0.04,0.62,0.78,0.3,0.15,0.62,0.04,0,0.15,0,0.04,1.27
S18A,울진 후정,동해,2015,1,15-Jan,37.07007,129.41667,164,48,10,2,19,9,9,1,1,18,5,1,276,5.2,1.3,1.1,1.05,2,1.6,2.5,1,1,1.4,1.01,1,9.16,2.21,1.68,1,0.3,1.28,0.95,0.95,0,0,1.26,0.7,0,2.44,0.72,0.11,0.04,0.02,0.3,0.2,0.4,0,0,0.15,0,0,0.96
S18A,울진 후정,동해,2015,2,15-Feb,37.07007,129.41667,116,28,19,3,18,2,8,2,2,57,4,1,249,2.9,1.5,6,1.35,3.1,1.1,3,1.05,1.05,1.08,1.01,1,13.14,2.06,1.45,1.28,0.48,1.26,0.3,0.9,0.3,0.3,1.76,0.6,0,2.4,0.46,0.18,0.78,0.13,0.49,0.04,0.48,0.02,0.02,0.03,0,0,1.12
S18A,울진 후정,동해,2015,3,15-Mar,37.07007,129.41667,11,1,3,4,1,1,3,1,1,1,1,1,18,1.1,1,2.5,5.5,1,1,1.1,1,1,1,1,1,7.2,1.04,0,0.48,0.6,0,0,0.48,0,0,0,0,0,1.26,0.04,0,0.4,0.74,0,0,0.04,0,0,0,0,0,0.86
S18A,울진 후정,동해,2015,4,15-Apr,37.07007,129.41667,565,69,50,29,59,11,18,4,3,58,3,2,860,12,2.5,46,4,9,8,1.5,11,1.1,1.5,1.2,1.2,88,2.75,1.84,1.7,1.46,1.77,1.04,1.26,0.6,0.48,1.76,0.48,0.3,2.93,1.08,0.4,1.66,0.6,0.95,0.9,0.18,1.04,0.04,0.18,0.08,0.08,1.94
S18A,울진 후정,동해,2015,5,15-May,37.07007,129.41667,51,5,12,2,7,2,6,1,1,11,9,3,99,1.7,1.2,2.2,2.1,1.6,1.1,2.6,1,1,1.2,2.7,2.7,10.1,1.71,0.7,1.08,0.3,0.85,0.3,0.78,0,0,1.04,0.95,0.48,2,0.23,0.08,0.34,0.32,0.2,0.04,0.41,0,0,0.08,0.43,0.43,1
S18A,울진 후정,동해,2015,6,15-Jun,37.07007,129.41667,440,2,108,4,16,3,50,1,7,36,17,1,674,7.5,1.1,4.7,1.4,2,2.2,1,1,1.3,2.2,2.3,1,16.7,2.64,0.3,2.03,0.6,1.2,0.48,1.7,0,0.85,1.56,1.23,0,2.83,0.88,0.04,0.67,0.15,0.3,0.34,0,0,0.11,0.34,0.36,0,1.22
S18A,울진 후정,동해,2016,1,16-Jan,37.07007,129.41667,20,1,4,2,5,1,6,1,1,14,1,1,46,3,1.1,1,1.1,1.1,1,1.1,1,1,1.1,1,1,3.5,1.3,0,0.6,0.3,0.7,0,0.78,0,0,1.15,0,0,1.66,0.48,0.04,0,0.04,0.04,0,0.04,0,0,0.04,0,0,0.54
S18A,울진 후정,동해,2016,2,16-Feb,37.07007,129.41667,201,10,23,27,25,2,13,1,1,18,3,1,314,14,1.3,11,3,2.2,1.01,3.5,1,1,1.01,1.01,1,30.03,2.3,1,1.36,1.43,1.4,0.3,1.11,0,0,1.26,0.48,0,2.5,1.15,0.11,1.04,0.48,0.34,0,0.54,0,0,0,0,0,1.48
S18A,울진 후정,동해,2016,3,16-Mar,37.07007,129.41667,200,111,4,10,12,8,8,1,2,3,2,1,351,2.4,1.6,2.5,3,1.1,1.3,2.3,1,1.1,1.1,1.1,1,8.5,2.3,2.05,0.6,1,1.08,0.9,0.9,0,0.3,0.48,0.3,0,2.55,0.38,0.2,0.4,0.48,0.04,0.11,0.36,0,0.04,0.04,0.04,0,0.93
S18A,울진 후정,동해,2016,4,16-Apr,37.07007,129.41667,240,15,25,3,15,10,12,1,1,4,1,3,319,3.9,1.5,3,3.5,1.8,1.5,4,1,1,1.1,1,6.8,19.1,2.38,1.18,1.4,0.48,1.18,1,1.08,0,0,0.6,0,0.48,2.5,0.59,0.18,0.48,0.54,0.26,0.18,0.6,0,0,0.04,0,0.83,1.28
S18A,울진 후정,동해,2016,5,16-May,37.07007,129.41667,18,1,7,31,3,3,8,1,1,2,1,1,66,1.5,1,8,6.5,1.1,1.1,2.5,1,1,1.01,1,1,15.71,1.26,0,0.85,1.49,0.48,0.48,0.9,0,0,0.3,0,0,1.82,0.18,0,0.9,0.81,0.04,0.04,0.4,0,0,0,0,0,1.2
S18A,울진 후정,동해,2016,6,16-Jun,37.07007,129.41667,39,4,5,9,6,4,11,1,7,24,21,1,121,6,1.1,3,4,1.6,1.4,1.5,1,1.1,1.2,1.2,1,13.1,1.59,0.6,0.7,0.95,0.78,0.6,1.04,0,0.85,1.38,1.32,0,2.08,0.78,0.04,0.48,0.6,0.2,0.15,0.18,0,0.04,0.08,0.08,0,1.12
S18A,울진 후정,동해,2017,1,17-Jan,37.07007,129.41667,136,3,7,1,8,10,22,1,6,17,8,1,209,4,1.1,21,1,18,1.5,3.5,1,1.1,1.3,1.7,1,45.2,2.13,0.48,0.85,0,0.9,1,1.34,0,0.78,1.23,0.9,0,2.32,0.6,0.04,1.32,0,1.26,0.18,0.54,0,0.04,0.11,0.23,0,1.66
S18A,울진 후정,동해,2017,2,17-Feb,37.07007,129.41667,48,1,5,6,4,1,14,1,1,19,1,1,91,5.1,1.8,1,1.1,1.5,1,2.1,1,1,1.2,1,1,7.8,1.68,0,0.7,0.78,0.6,0,1.15,0,0,1.28,0,0,1.96,0.71,0.26,0,0.04,0.18,0,0.32,0,0,0.08,0,0,0.89
S18A,울진 후정,동해,2017,3,17-Mar,37.07007,129.41667,47,4,10,3,3,1,6,1,1,5,4,1,75,1.5,1.1,5.1,1.8,1.2,1,1.5,1,1,1.1,1.2,1,7.5,1.67,0.6,1,0.48,0.48,0,0.78,0,0,0.7,0.6,0,1.88,0.18,0.04,0.71,0.26,0.08,0,0.18,0,0,0.04,0.08,0,0.88
S18A,울진 후정,동해,2017,4,17-Apr,37.07007,129.41667,140,9,12,39,22,4,9,2,5,6,16,5,258,9.7,1.35,2.5,4,1.5,1.3,1.7,1.5,1.1,1.2,1.8,1.1,17.75,2.15,0.95,1.08,1.59,1.34,0.6,0.95,0.3,0.7,0.78,1.2,0.7,2.41,0.99,0.13,0.4,0.6,0.18,0.11,0.23,0.18,0.04,0.08,0.26,0.04,1.25
S18A,울진 후정,동해,2017,5,17-May,37.07007,129.41667,270,13,41,2,14,1,4,3,2,11,36,1,387,5.5,1.3,2.5,1.1,2.6,1,1.1,2,1.1,1.1,2.4,1,11.7,2.43,1.11,1.61,0.3,1.15,0,0.6,0.48,0.3,1.04,1.56,0,2.59,0.74,0.11,0.4,0.04,0.41,0,0.04,0.3,0.04,0.04,0.38,0,1.07
S18A,울진 후정,동해,2017,6,17-Jun,37.07007,129.41667,121,4,9,6,9,4,13,1,1,1,5,1,164,4.2,1.1,3.6,1.7,1.6,1.5,4,1,1,1,1.2,1,11.9,2.08,0.6,0.95,0.78,0.95,0.6,1.11,0,0,0,0.7,0,2.21,0.62,0.04,0.56,0.23,0.2,0.18,0.6,0,0,0,0.08,0,1.08
S19A,강릉 송정,동해,2008,2,08-Feb,37.82127,128.88876,384,37,130,66,56,18,88,10,1,57,1,42,879,7.6,1.6,2.4,22,2,2.3,1.4,50,1,1.2,1,28,109.5,2.58,1.57,2.11,1.82,1.75,1.26,1.94,1,0,1.76,0,1.62,2.94,0.88,0.2,0.38,1.34,0.3,0.36,0.15,1.7,0,0.08,0,1.45,2.04
S19A,강릉 송정,동해,2008,3,08-Mar,37.82127,128.88876,540,31,63,95,51,13,53,7,1,177,1,11,1032,13.4,1.6,3.6,7.8,3,3.1,2.7,1.11,1,1.4,1,1.48,30.19,2.73,1.49,1.8,1.98,1.71,1.11,1.72,0.85,0,2.25,0,1.04,3.01,1.13,0.2,0.56,0.89,0.48,0.49,0.43,0.05,0,0.15,0,0.17,1.48
S19A,강릉 송정,동해,2008,4,08-Apr,37.82127,128.88876,209,50,20,75,36,11,8,1,3,90,1,12,505,4.1,1.47,3.68,7.2,3.08,2.4,2.03,1,1.5,2.235,1,1.565,20.26,2.32,1.7,1.3,1.88,1.56,1.04,0.9,0,0.48,1.95,0,1.08,2.7,0.61,0.17,0.57,0.86,0.49,0.38,0.31,0,0.18,0.35,0,0.19,1.31
S19A,강릉 송정,동해,2008,5,08-May,37.82127,128.88876,324,66,136,53,144,41,85,1,1,226,1,42,1109,8,2.8,2.5,2.8,5.3,3.8,4.8,1,1,11,1,42,75,2.51,1.82,2.13,1.72,2.16,1.61,1.93,0,0,2.35,0,1.62,3.04,0.9,0.45,0.4,0.45,0.72,0.58,0.68,0,0,1.04,0,1.62,1.88
S19A,강릉 송정,동해,2008,6,08-Jun,37.82127,128.88876,257,46,18,30,29,3,84,1,1,16,1,20,495,4.6,1.4,1.3,2.3,10.2,1.9,4.4,1,1,1.1,1,1.9,21.1,2.41,1.66,1.26,1.48,1.46,0.48,1.92,0,0,1.2,0,1.3,2.69,0.66,0.15,0.11,0.36,1.01,0.28,0.64,0,0,0.04,0,0.28,1.32
S19A,강릉 송정,동해,2009,1,09-Jan,37.82127,128.88876,150,1,77,8,8,4,15,1,1,27,13,1,295,3.9,1,2.4,7,1.1,1,3.9,1,1,1.4,1.2,1,14.9,2.18,0,1.89,0.9,0.9,0.6,1.18,0,0,1.43,1.11,0,2.47,0.59,0,0.38,0.85,0.04,0,0.59,0,0,0.15,0.08,0,1.17
S19A,강릉 송정,동해,2009,2,09-Feb,37.82127,128.88876,147,1,39,8,8,1,40,6,2,7,5,1,254,6,1,2.7,28,1.2,1,2.3,1.2,1,1.3,6,1,41.7,2.17,0,1.59,0.9,0.9,0,1.6,0.78,0.3,0.85,0.7,0,2.4,0.78,0,0.43,1.45,0.08,0,0.36,0.08,0,0.11,0.78,0,1.62
S19A,강릉 송정,동해,2009,3,09-Mar,37.82127,128.88876,199,1,43,6,11,1,14,2,1,7,4,2,280,10.9,1,2,3,51.3,1,2,1.5,1,2,1.2,1.1,67,2.3,0,1.63,0.78,1.04,0,1.15,0.3,0,0.85,0.6,0.3,2.45,1.04,0,0.3,0.48,1.71,0,0.3,0.18,0,0.3,0.08,0.04,1.83
S19A,강릉 송정,동해,2009,4,09-Apr,37.82127,128.88876,131,4,187,4,11,1,111,4,2,6,3,1,454,41,1.1,3.9,3.8,1.1,1,2,1.2,1.1,1.1,1.3,1,48.6,2.12,0.6,2.27,0.6,1.04,0,2.05,0.6,0.3,0.78,0.48,0,2.66,1.61,0.04,0.59,0.58,0.04,0,0.3,0.08,0.04,0.04,0.11,0,1.69
S19A,강릉 송정,동해,2009,5,09-May,37.82127,128.88876,89,1,110,1,8,1,9,6,1,3,1,1,220,7.6,1,1.9,1,1.1,1,2,1.3,1,1,1,1,9.9,1.95,0,2.04,0,0.9,0,0.95,0.78,0,0.48,0,0,2.34,0.88,0,0.28,0,0.04,0,0.3,0.11,0,0,0,0,1
S19A,강릉 송정,동해,2009,6,09-Jun,37.82127,128.88876,379,1,116,15,10,2,28,2,2,13,2,2,561,10.5,1,16.2,10.3,1.1,1.2,2.5,1.1,1.1,1.5,1.2,2,38.7,2.58,0,2.06,1.18,1,0.3,1.45,0.3,0.3,1.11,0.3,0.3,2.75,1.02,0,1.21,1.01,0.04,0.08,0.4,0.04,0.04,0.18,0.08,0.3,1.59
S19A,강릉 송정,동해,2010,1,10-Jan,37.82127,128.88876,227,12,9,18,33,5,51,1,2,83,1,7,438,4.245,1.15,1.25,4.21,4.215,1.415,2.4,1,1.05,1.91,1,1.86,14.705,2.36,1.08,0.95,1.26,1.52,0.7,1.71,0,0.3,1.92,0,0.85,2.64,0.63,0.06,0.1,0.62,0.62,0.15,0.38,0,0.02,0.28,0,0.27,1.17
S19A,강릉 송정,동해,2010,2,10-Feb,37.82127,128.88876,245,67,36,36,17,9,36,1,1,55,1,23,516,14.385,3.25,3.71,7.42,2.06,1.75,5.255,1,1,1.6,1,14.45,45.88,2.39,1.83,1.56,1.56,1.23,0.95,1.56,0,0,1.74,0,1.36,2.71,1.16,0.51,0.57,0.87,0.31,0.24,0.72,0,0,0.2,0,1.16,1.66
S19A,강릉 송정,동해,2010,3,10-Mar,37.82127,128.88876,793,53,31,50,92,17,24,6,1,186,1,6,1249,20.135,1.8,1.95,36.75,1.45,3.35,3.35,1.4,1,1.475,1,1,63.66,2.9,1.72,1.49,1.7,1.96,1.23,1.38,0.78,0,2.27,0,0.78,3.1,1.3,0.26,0.29,1.57,0.16,0.53,0.53,0.15,0,0.17,0,0,1.8
S19A,강릉 송정,동해,2010,4,10-Apr,37.82127,128.88876,271,81,7,37,8,14,9,1,1,207,1,2,628,8.3105,3.5,1.1,5.05,1.5,2.4,3,1,1,2.072,1,1.01,19.9425,2.43,1.91,0.85,1.57,0.9,1.15,0.95,0,0,2.32,0,0.3,2.8,0.92,0.54,0.04,0.7,0.18,0.38,0.48,0,0,0.32,0,0,1.3
S19A,강릉 송정,동해,2010,5,10-May,37.82127,128.88876,688,127,29,113,64,33,22,2,1,259,1,44,1372,19.47,7,2,13.65,2.771,3.5,3.5,1.1,1,1.93,1,1.5,47.421,2.84,2.1,1.46,2.05,1.81,1.52,1.34,0.3,0,2.41,0,1.64,3.14,1.29,0.85,0.3,1.14,0.44,0.54,0.54,0.04,0,0.29,0,0.18,1.68
S19A,강릉 송정,동해,2010,6,10-Jun,37.82127,128.88876,286,32,8,72,63,19,8,1,1,43,1,18,541,7.52,1.68,1.25,3.9,2.05,2.6,2.05,1,1,1.54,1,1.35,15.94,2.46,1.51,0.9,1.86,1.8,1.28,0.9,0,0,1.63,0,1.26,2.73,0.88,0.23,0.1,0.59,0.31,0.41,0.31,0,0,0.19,0,0.13,1.2
S19A,강릉 송정,동해,2011,1,11-Jan,37.82127,128.88876,278,26,16,30,10,10,13,2,1,65,1,13,454,7.473,1.38,1.35,9.9,1.31,3.52,2.03,1.1,1,1.39,1,1.4,21.853,2.44,1.41,1.2,1.48,1,1,1.11,0.3,0,1.81,0,1.11,2.66,0.87,0.14,0.13,1,0.12,0.55,0.31,0.04,0,0.14,0,0.15,1.34
S19A,강릉 송정,동해,2011,2,11-Feb,37.82127,128.88876,408,20,9,65,37,11,15,4,1,78,1,6,644,21.75,1.4,1.512,16.71,3.5,2.8,4.5,1.23,1,2.12,1,3.6,50.122,2.61,1.3,0.95,1.81,1.57,1.04,1.18,0.6,0,1.89,0,0.78,2.81,1.34,0.15,0.18,1.22,0.54,0.45,0.65,0.09,0,0.33,0,0.56,1.7
S19A,강릉 송정,동해,2011,3,11-Mar,37.82127,128.88876,342,65,14,69,36,15,39,16,1,437,1,9,1033,11,3.6,1.9,8.42,2.1,2.2,2.8,1.3,1,1.65,1,5.75,31.72,2.53,1.81,1.15,1.84,1.56,1.18,1.59,1.2,0,2.64,0,0.95,3.01,1.04,0.56,0.28,0.93,0.32,0.34,0.45,0.11,0,0.22,0,0.76,1.5
S19A,강릉 송정,동해,2011,4,11-Apr,37.82127,128.88876,305,29,97,21,21,16,8,1,1,42,1,2,533,11.656,2.07,6.7,13.62,2.45,3.72,2.65,1,1,1.52,1,3.7,40.086,2.48,1.46,1.99,1.32,1.32,1.2,0.9,0,0,1.62,0,0.3,2.73,1.07,0.32,0.83,1.13,0.39,0.57,0.42,0,0,0.18,0,0.57,1.6
S19A,강릉 송정,동해,2011,5,11-May,37.82127,128.88876,1372,113,143,74,29,19,33,1,1,51,24,1,1850,37.56,7.68,8.4,10.35,3.12,3.45,7.26,1,1,1.91,1.23,1,72.96,3.14,2.05,2.16,1.87,1.46,1.28,1.52,0,0,1.71,1.38,0,3.27,1.57,0.89,0.92,1.01,0.49,0.54,0.86,0,0,0.28,0.09,0,1.86
S19A,강릉 송정,동해,2011,6,11-Jun,37.82127,128.88876,375,35,19,61,23,14,19,2,4,42,1,1,585,10.9,1.7,1.7,11.1,1.65,2.1,4.1,1.1,1.2,1.9,1,1,28.45,2.57,1.54,1.28,1.79,1.36,1.15,1.28,0.3,0.6,1.62,0,0,2.77,1.04,0.23,0.23,1.05,0.22,0.32,0.61,0.04,0.08,0.28,0,0,1.45
S19A,강릉 송정,동해,2012,1,12-Jan,37.82127,128.88876,449,20,12,31,25,16,40,1,3,88,1,1,676,13.31,1.9,11.5,8.5,1.65,3.1,6.4,1,1.02,1.57,1,1,40.95,2.65,1.3,1.08,1.49,1.4,1.2,1.6,0,0.48,1.94,0,0,2.83,1.12,0.28,1.06,0.93,0.22,0.49,0.81,0,0.01,0.2,0,0,1.61
S19A,강릉 송정,동해,2012,2,12-Feb,37.82127,128.88876,455,146,32,55,23,4,33,2,1,118,1,5,864,14.99,2.305,6.5,16.4,3.14,1.03,5.6,1.11,1,1.55,1,1.72,45.345,2.66,2.16,1.51,1.74,1.36,0.6,1.52,0.3,0,2.07,0,0.7,2.94,1.18,0.36,0.81,1.21,0.5,0.01,0.75,0.05,0,0.19,0,0.24,1.66
S19A,강릉 송정,동해,2012,3,12-Mar,37.82127,128.88876,148,1,88,1,13,2,4,1,1,1,1,1,251,7.7,1,11.5,1,3.1,2.6,1.6,1,1,1,1,1,22.5,2.17,0,1.94,0,1.11,0.3,0.6,0,0,0,0,0,2.4,0.89,0,1.06,0,0.49,0.41,0.2,0,0,0,0,0,1.35
